data,name,country,id,points,rank,lastpoints
2010/8/5,NGUYEN Tien Minh,Vietnam,14107,56725,7,58725
2010/8/5,Simon SANTOSO,Indonesia,51599,56391,8,55091
2010/8/5,Boonsak PONSANA,Thailand,11959,52520,9,53570
2010/8/5,BAO Chunlai,China,51274,52114,10,59094
2010/7/1,LEE Chong Wei,Malaysia,50152,81867,1,81867
2010/7/1,Peter Hoeg GADE,Denmark,6926,68375,2,66995
2010/7/1,CHEN Jin,China,51592,67382,3,70282
2010/7/1,LIN Dan,China,50906,65434,4,70474
2010/7/1,Taufik HIDAYAT,Indonesia,10337,62292,5,62292
2010/7/1,NGUYEN Tien Minh,Vietnam,14107,58725,6,57345
2010/7/1,CHEN Long,China,75787,55573,7,55573
2010/7/1,Sony Dwi KUNCORO,Indonesia,50427,55492,8,52392
2010/7/1,Simon SANTOSO,Indonesia,51599,55091,9,56480
2010/7/1,Boonsak PONSANA,Thailand,11959,53570,10,54950
2010/6/3,LEE Chong Wei,Malaysia,50152,81867,1,81791
2010/6/3,LIN Dan,China,50906,70474,2,71425
2010/6/3,CHEN Jin,China,51592,70282,3,68000
2010/6/3,Peter Hoeg GADE,Denmark,6926,66995,4,66775
2010/6/3,Taufik HIDAYAT,Indonesia,10337,62292,5,62292
2010/6/3,BAO Chunlai,China,51274,59094,6,55740
2010/6/3,NGUYEN Tien Minh,Vietnam,14107,57345,7,57345
2010/6/3,CHEN Long,China,75787,55573,8,53740
2010/6/3,Boonsak PONSANA,Thailand,11959,54950,9,56592
2010/6/3,Jan O JORGENSEN,Denmark,54431,53982,10,53765
2010/5/6,LEE Chong Wei,Malaysia,50152,81791,1,81791
2010/5/6,LIN Dan,China,50906,71425,2,64425
2010/5/6,CHEN Jin,China,51592,68000,3,68000
2010/5/6,Peter Hoeg GADE,Denmark,6926,66775,4,64815
2010/5/6,Taufik HIDAYAT,Indonesia,10337,62292,5,65692
2010/5/6,NGUYEN Tien Minh,Vietnam,14107,57345,6,57345
2010/5/6,Boonsak PONSANA,Thailand,11959,56592,7,54412
2010/5/6,BAO Chunlai,China,51274,55740,8,60520
2010/5/6,Jan O JORGENSEN,Denmark,54431,53765,9,53348
2010/5/6,CHEN Long,China,75787,53740,10,57390
2010/4/1,LEE Chong Wei,Malaysia,50152,81791,1,83171
2010/4/1,CHEN Jin,China,51592,68000,2,66600
2010/4/1,Taufik HIDAYAT,Indonesia,10337,65692,3,65060
2010/4/1,Peter Hoeg GADE,Denmark,6926,64815,4,62055
2010/4/1,LIN Dan,China,50906,64425,5,71345
2010/4/1,BAO Chunlai,China,51274,60520,6,57700
2010/4/1,CHEN Long,China,75787,57390,7,52540
2010/4/1,NGUYEN Tien Minh,Vietnam,14107,57345,8,54570
2010/4/1,Boonsak PONSANA,Thailand,11959,54412,9,55292
2010/4/1,Sony Dwi KUNCORO,Indonesia,50427,52392,10,55212
2010/3/11,LEE Chong Wei,Malaysia,50152,83171,1,83171
2010/3/11,LIN Dan,China,50906,71345,2,71345
2010/3/11,CHEN Jin,China,51592,66600,3,66600
2010/3/11,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/3/11,Peter Hoeg GADE,Denmark,6926,62055,5,62055
2010/3/11,BAO Chunlai,China,51274,57700,6,57700
2010/3/11,Boonsak PONSANA,Thailand,11959,55292,7,55292
2010/3/11,NGUYEN Tien Minh,Vietnam,14107,54570,8,54570
2010/3/11,Jan O JORGENSEN,Denmark,54431,53348,9,53348
2010/3/11,CHEN Long,China,75787,52540,10,52540
2010/2/4,LEE Chong Wei,Malaysia,50152,83171,1,81771
2010/2/4,LIN Dan,China,50906,71345,2,71345
2010/2/4,CHEN Jin,China,51592,66600,3,62260
2010/2/4,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/2/4,Peter Hoeg GADE,Denmark,6926,62055,5,63455
2010/2/4,BAO Chunlai,China,51274,57700,6,53500
2010/2/4,Boonsak PONSANA,Thailand,11959,55292,7,48772
2010/2/4,NGUYEN Tien Minh,Vietnam,14107,54570,8,50310
2010/2/4,Jan O JORGENSEN,Denmark,54431,53348,9,52308
2010/2/4,CHEN Long,China,75787,52540,10,52540
2010/1/7,LEE Chong Wei,Malaysia,50152,81771,1,81771
2010/1/7,LIN Dan,China,50906,71345,2,71345
2010/1/7,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2010/1/7,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2010/1/7,CHEN Jin,China,51592,62260,5,62260
2010/1/7,Simon SANTOSO,Indonesia,51599,56480,6,56480
2010/1/7,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2010/1/7,BAO Chunlai,China,51274,53500,8,53500
2010/1/7,PARK Sung Hwan,Korea,51324,52927,9,52927
2010/1/7,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/3,LEE Chong Wei,Malaysia,50152,81771,1,80371
2009/12/3,LIN Dan,China,50906,71345,2,79145
2009/12/3,Taufik HIDAYAT,Indonesia,10337,65060,3,66580
2009/12/3,Peter Hoeg GADE,Denmark,6926,63455,4,60695
2009/12/3,CHEN Jin,China,51592,62260,5,67860
2009/12/3,Simon SANTOSO,Indonesia,51599,56480,6,52220
2009/12/3,Sony Dwi KUNCORO,Indonesia,50427,55212,7,50172
2009/12/3,BAO Chunlai,China,51274,53500,8,45200
2009/12/3,PARK Sung Hwan,Korea,51324,52927,9,55367
2009/12/3,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/11/5,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/11/5,LIN Dan,China,50906,79145,2,69945
2009/11/5,CHEN Jin,China,51592,67860,3,66620
2009/11/5,Taufik HIDAYAT,Indonesia,10337,66580,4,66580
2009/11/5,Peter Hoeg GADE,Denmark,6926,60695,5,67635
2009/11/5,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/11/5,Simon SANTOSO,Indonesia,51599,52220,7,44910
2009/11/5,NGUYEN Tien Minh,Vietnam,14107,50310,8,50310
2009/11/5,Sony Dwi KUNCORO,Indonesia,50427,50172,9,47352
2009/11/5,Boonsak PONSANA,Thailand,11959,48772,10,48772
2009/10/1,Boonsak PONSANA,Thailand,11959,48772,8,46400
2009/10/1,CHEN Jin,China,51592,66620,4,64240
2009/10/1,Joachim Persson,Denmark,unknown,46410,10,52570
2009/10/1,LEE Chong Wei,Malaysia,50152,80371,1,82721
2009/10/1,LIN Dan,China,50906,69945,2,71125
2009/10/1,Nguyen Tien Minh,Vietnam,unknown,50310,7,50310
2009/10/1,PARK Sung Hwan,Korea,51324,55367,6,50377
2009/10/1,Peter Hoeg GADE,Denmark,6926,67635,3,69755
2009/10/1,Sony Dwi KUNCORO,Indonesia,50427,47352,9,63902
2009/10/1,Taufik HIDAYAT,Indonesia,10337,66580,5,65970
2009/9/3,Chan Yan Kit,Hong Kong,unknown,46090,9,45210
2009/9/3,CHEN Jin,China,51592,64240,5,62440
2009/9/3,Joachim Persson,Denmark,unknown,52570,7,52570
2009/9/3,LEE Chong Wei,Malaysia,50152,82721,1,84950
2009/9/3,LIN Dan,China,50906,71125,2,71125
2009/9/3,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/9/3,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/9/3,Simon SANTOSO,Indonesia,51599,44910,10,50310
2009/9/3,Sony Dwi KUNCORO,Indonesia,50427,63902,6,61902
2009/9/3,Taufik HIDAYAT,Indonesia,10337,65970,4,62820
2009/8/6,BAO Chunlai,China,51274,45200,10,45200
2009/8/6,Chan Yan Kit,Hong Kong,unknown,45210,9,41003
2009/8/6,CHEN Jin,China,51592,62440,5,62440
2009/8/6,Joachim Persson,Denmark,unknown,52570,7,52570
2009/8/6,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/8/6,LIN Dan,China,50906,71125,2,71125
2009/8/6,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/8/6,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/8/6,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/8/6,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/2,BAO Chunlai,China,51274,45200,9,44400
2009/7/2,Chan Yan Kit,Hong Kong,unknown,41003,10,42053
2009/7/2,CHEN Jin,China,51592,62440,5,59720
2009/7/2,Joachim Persson,Denmark,unknown,52570,7,52810
2009/7/2,LEE Chong Wei,Malaysia,50152,84950,1,82150
2009/7/2,LIN Dan,China,50906,71125,2,71525
2009/7/2,PARK Sung Hwan,Korea,51324,50377,8,40557
2009/7/2,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/2,Sony Dwi KUNCORO,Indonesia,50427,61902,6,65262
2009/7/2,Taufik HIDAYAT,Indonesia,10337,62820,4,57660
2009/6/4,BAO Chunlai,China,51274,44400,9,44400
2009/6/4,CHEN Jin,China,51592,59720,5,59720
2009/6/4,Joachim Persson,Denmark,unknown,52810,7,52810
2009/6/4,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/6/4,LIN Dan,China,50906,71525,2,61820
2009/6/4,PARK Sung Hwan,Korea,51324,40557,10,46980
2009/6/4,Peter Hoeg GADE,Denmark,6926,69755,3,69320
2009/6/4,Simon SANTOSO,Indonesia,51599,50310,8,47010
2009/6/4,Sony Dwi KUNCORO,Indonesia,50427,65262,4,62970
2009/6/4,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/5/7,BAO Chunlai,China,51274,44400,9,46600
2009/5/7,CHEN Jin,China,51592,59720,5,61470
2009/5/7,Joachim Persson,Denmark,unknown,52810,7,53720
2009/5/7,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/5/7,LIN Dan,China,50906,61820,4,68240
2009/5/7,Peter Hoeg GADE,Denmark,6926,69320,2,69320
2009/5/7,Przemyslaw WACHA,Poland,unknown,39201,10,41301
2009/5/7,Simon SANTOSO,Indonesia,51599,47010,8,48390
2009/5/7,Sony Dwi KUNCORO,Indonesia,50427,62970,3,65070
2009/5/7,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/4/2,CHEN Jin,China,51592,61470,5,64700
2009/4/2,Joachim Persson,Denmark,unknown,53720,7,53720
2009/4/2,LEE Chong Wei,Malaysia,50152,82150,1,78950
2009/4/2,LIN Dan,China,50906,68240,3,67840
2009/4/2,PARK Sung Hwan,Korea,51324,46980,9,47230
2009/4/2,Peter Hoeg GADE,Denmark,6926,69320,2,67520
2009/4/2,Przemyslaw WACHA,Poland,unknown,41301,10,46321
2009/4/2,Simon SANTOSO,Indonesia,51599,48390,8,46050
2009/4/2,Sony Dwi KUNCORO,Indonesia,50427,65070,4,66870
2009/4/2,Taufik HIDAYAT,Indonesia,10337,57660,6,53900
2009/3/5,BAO Chunlai,China,51274,46600,9,51530
2009/3/5,CHEN Jin,China,51592,64700,5,64700
2009/3/5,Joachim Persson,Denmark,unknown,53720,7,53230
2009/3/5,LEE Chong Wei,Malaysia,50152,78950,1,78950
2009/3/5,LIN Dan,China,50906,67840,2,67840
2009/3/5,PARK Sung Hwan,Korea,51324,47230,8,48080
2009/3/5,Peter Hoeg GADE,Denmark,6926,67520,3,67520
2009/3/5,Przemyslaw WACHA,Poland,unknown,46321,10,44360
2009/3/5,Sony Dwi KUNCORO,Indonesia,50427,66870,4,66870
2009/3/5,Taufik HIDAYAT,Indonesia,10337,53900,6,53900
2009/2/5,CHEN Jin,China,51592,64700,5,64700
2009/2/5,Joachim Persson,Denmark,unknown,53230,7,53230
2009/2/5,LEE Chong Wei,Malaysia,50152,78950,1,78950
2009/2/5,LIN Dan,China,50906,67840,2,73420
2009/2/5,PARK Sung Hwan,Korea,51324,48080,8,48010
2009/2/5,Peter Hoeg GADE,Denmark,6926,67520,3,61840
2009/2/5,Przemyslaw WACHA,Poland,unknown,44360,10,44360
2009/2/5,Simon SANTOSO,Indonesia,51599,46050,9,49340
2009/2/5,Sony Dwi KUNCORO,Indonesia,50427,66870,4,65860
2009/2/5,Taufik HIDAYAT,Indonesia,10337,53900,6,53900
2009/1/1,BAO Chunlai,China,51274,51530,8,51530
2009/1/1,CHEN Jin,China,51592,64700,4,65070
2009/1/1,Joachim Persson,Denmark,unknown,53230,7,50530
2009/1/1,Kenneth Jonassen,Denmark,unknown,48810,9,54580
2009/1/1,LEE Chong Wei,Malaysia,50152,78950,1,74750
2009/1/1,Lee Hyun II,Korea,11704,45010,10,47230
2009/1/1,LIN Dan,China,50906,73420,2,76200
2009/1/1,Peter Hoeg GADE,Denmark,6926,61840,5,56680
2009/1/1,Sony Dwi KUNCORO,Indonesia,50427,65860,3,62500
2009/1/1,Taufik HIDAYAT,Indonesia,10337,53900,6,50540
2008/12/4,BAO Chunlai,China,51274,51530,7,64240
2008/12/4,CHEN Jin,China,51592,65070,3,65370
2008/12/4,Joachim Persson,Denmark,unknown,50530,9,50530
2008/12/4,Kenneth Jonassen,Denmark,unknown,54580,6,56140
2008/12/4,LEE Chong Wei,Malaysia,50152,74750,2,77950
2008/12/4,Lee Hyun II,Korea,11704,47230,10,50250
2008/12/4,LIN Dan,China,50906,76200,1,70520
2008/12/4,Peter Hoeg GADE,Denmark,6926,56680,5,59730
2008/12/4,Sony Dwi KUNCORO,Indonesia,50427,62500,4,64060
2008/12/4,Taufik HIDAYAT,Indonesia,10337,50540,8,50170
2008/11/6,BAO Chunlai,China,51274,64240,4,67540
2008/11/6,CHEN Jin,China,51592,65370,3,66320
2008/11/6,Joachim Persson,Denmark,unknown,50530,8,45030
2008/11/6,Kenneth Jonassen,Denmark,unknown,56140,7,53480
2008/11/6,LEE Chong Wei,Malaysia,50152,77950,1,77950
2008/11/6,Lee Hyun II,Korea,11704,50250,9,50340
2008/11/6,LIN Dan,China,50906,70520,2,75100
2008/11/6,Peter Hoeg GADE,Denmark,6926,59730,6,46850
2008/11/6,Sony Dwi KUNCORO,Indonesia,50427,64060,5,65070
2008/11/6,Taufik HIDAYAT,Indonesia,10337,50170,10,48300
2008/10/2,BAO Chunlai,China,51274,67540,3,67170
2008/10/2,CHEN Jin,China,51592,66320,4,64570
2008/10/2,Joachim Persson,Denmark,unknown,45030,10,45030
2008/10/2,Kenneth Jonassen,Denmark,unknown,53480,6,53480
2008/10/2,LEE Chong Wei,Malaysia,50152,77950,1,79600
2008/10/2,Lee Hyun II,Korea,11704,50340,7,53810
2008/10/2,LIN Dan,China,50906,75100,2,75800
2008/10/2,Peter Hoeg GADE,Denmark,6926,46850,9,48580
2008/10/2,Simon SANTOSO,Indonesia,51599,49340,8,50620
2008/10/2,Sony Dwi KUNCORO,Indonesia,50427,65070,5,56910
2008/9/4,BAO Chunlai,China,51274,67170,3,69170
2008/9/4,CHEN Jin,China,51592,64570,4,61420
2008/9/4,Kenneth Jonassen,Denmark,unknown,53480,7,55640
2008/9/4,LEE Chong Wei,Malaysia,50152,79600,1,76400
2008/9/4,Lee Hyun II,Korea,11704,53810,6,49810
2008/9/4,LIN Dan,China,50906,75800,2,75800
2008/9/4,Peter Hoeg GADE,Denmark,6926,48580,9,48580
2008/9/4,Simon SANTOSO,Indonesia,51599,50620,8,52220
2008/9/4,Sony Dwi KUNCORO,Indonesia,50427,56910,5,60710
2008/9/4,Taufik HIDAYAT,Indonesia,10337,48300,10,48300
2008/8/7,BAO Chunlai,China,51274,69170,3,69170
2008/8/7,CHEN Jin,China,51592,61420,4,61420
2008/8/7,Kenneth Jonassen,Denmark,unknown,55640,6,55640
2008/8/7,LEE Chong Wei,Malaysia,50152,76400,1,76400
2008/8/7,Lee Hyun II,Korea,11704,49810,8,49810
2008/8/7,LIN Dan,China,50906,75800,2,77300
2008/8/7,Peter Hoeg GADE,Denmark,6926,48580,9,48580
2008/8/7,Simon SANTOSO,Indonesia,51599,52220,7,52220
2008/8/7,Sony Dwi KUNCORO,Indonesia,50427,60710,5,60710
2008/8/7,Taufik HIDAYAT,Indonesia,10337,48300,10,49020
2008/7/3,BAO Chunlai,China,51274,69170,3,65810
2008/7/3,CHEN Jin,China,51592,61420,4,61420
2008/7/3,Kenneth Jonassen,Denmark,unknown,55640,6,55640
2008/7/3,LEE Chong Wei,Malaysia,50152,76400,2,74900
2008/7/3,Lee Hyun II,Korea,11704,49810,8,49810
2008/7/3,LIN Dan,China,50906,77300,1,77300
2008/7/3,Peter Hoeg GADE,Denmark,6926,48580,10,45280
2008/7/3,Simon SANTOSO,Indonesia,51599,52220,7,52220
2008/7/3,Sony Dwi KUNCORO,Indonesia,50427,60710,5,53750
2008/7/3,Taufik HIDAYAT,Indonesia,10337,49020,9,49020
2008/6/5,BAO Chunlai,China,51274,65810,3,70970
2008/6/5,CHEN Jin,China,51592,61420,4,61420
2008/6/5,Kenneth Jonassen,Denmark,unknown,55640,5,55640
2008/6/5,LEE Chong Wei,Malaysia,50152,74900,2,79200
2008/6/5,Lee Hyun II,Korea,11704,49810,7,49810
2008/6/5,LIN Dan,China,50906,77300,1,77300
2008/6/5,PARK Sung Hwan,Korea,51324,48010,9,48010
2008/6/5,Peter Hoeg GADE,Denmark,6926,45280,10,50380
2008/6/5,Sony Dwi KUNCORO,Indonesia,50427,53750,6,55310
2008/6/5,Taufik HIDAYAT,Indonesia,10337,49020,8,52380
2008/5/1,BAO Chunlai,China,51274,70970,3,70970
2008/5/1,CHEN Jin,China,51592,61420,4,58820
2008/5/1,Kenneth Jonassen,Denmark,unknown,55640,5,53680
2008/5/1,LEE Chong Wei,Malaysia,50152,79200,1,79200
2008/5/1,Lee Hyun II,Korea,11704,49810,9,47770
2008/5/1,LIN Dan,China,50906,77300,2,77300
2008/5/1,PARK Sung Hwan,Korea,51324,48010,10,48010
2008/5/1,Peter Hoeg GADE,Denmark,6926,50380,8,50380
2008/5/1,Sony Dwi KUNCORO,Indonesia,50427,55310,6,53930
2008/5/1,Taufik HIDAYAT,Indonesia,10337,52380,7,56540
2008/4/3,BAO Chunlai,China,51274,70970,3,69590
2008/4/3,Chen Hong,China,unknown,46110,10,46110
2008/4/3,CHEN Jin,China,51592,58820,4,57020
2008/4/3,Kenneth Jonassen,Denmark,unknown,53680,7,53680
2008/4/3,LEE Chong Wei,Malaysia,50152,79200,1,77700
2008/4/3,Lee Hyun II,Korea,11704,47770,9,47520
2008/4/3,LIN Dan,China,50906,77300,2,77600
2008/4/3,Peter Hoeg GADE,Denmark,6926,50380,8,50380
2008/4/3,Sony Dwi KUNCORO,Indonesia,50427,53930,6,53930
2008/4/3,Taufik HIDAYAT,Indonesia,10337,56540,5,54980
2008/3/6,BAO Chunlai,China,51274,69590,3,69590
2008/3/6,CHEN Jin,China,51592,57020,4,57020
2008/3/6,Chen Yu,China,unknown,49950,9,49950
2008/3/6,Kenneth Jonassen,Denmark,unknown,53680,7,53680
2008/3/6,LEE Chong Wei,Malaysia,50152,77700,1,77700
2008/3/6,Lee Hyun II,Korea,11704,47520,10,47130
2008/3/6,LIN Dan,China,50906,77600,2,77600
2008/3/6,Peter Hoeg GADE,Denmark,6926,50380,8,50380
2008/3/6,Sony Dwi KUNCORO,Indonesia,50427,53930,6,53930
2008/3/6,Taufik HIDAYAT,Indonesia,10337,54980,5,54980
2008/2/7,BAO Chunlai,China,51274,69590,3,74270
2008/2/7,Chen Hong,China,unknown,46110,10,51150
2008/2/7,CHEN Jin,China,51592,57020,4,58770
2008/2/7,Chen Yu,China,unknown,49950,9,50310
2008/2/7,Kenneth Jonassen,Denmark,unknown,53680,7,52300
2008/2/7,LEE Chong Wei,Malaysia,50152,77700,1,73300
2008/2/7,LIN Dan,China,50906,77600,2,79000
2008/2/7,Peter Hoeg GADE,Denmark,6926,50380,8,54960
2008/2/7,Sony Dwi KUNCORO,Indonesia,50427,53930,6,53930
2008/2/7,Taufik HIDAYAT,Indonesia,10337,54980,5,54980
2008/1/3,BAO Chunlai,China,51274,74270,2,74270
2008/1/3,Chen Hong,China,unknown,51150,9,51150
2008/1/3,CHEN Jin,China,51592,58770,4,58770
2008/1/3,Chen Yu,China,unknown,50310,10,49490
2008/1/3,Kenneth Jonassen,Denmark,unknown,52300,8,52300
2008/1/3,LEE Chong Wei,Malaysia,50152,73300,3,73300
2008/1/3,LIN Dan,China,50906,79000,1,79100
2008/1/3,Peter Hoeg GADE,Denmark,6926,54960,6,54960
2008/1/3,Sony Dwi KUNCORO,Indonesia,50427,53930,7,53930
2008/1/3,Taufik HIDAYAT,Indonesia,10337,54980,5,59140
2007/12/6,BAO Chunlai,China,51274,74270,2,63000
2007/12/6,Chen Hong,China,unknown,51150,9,55550
2007/12/6,CHEN Jin,China,51592,58770,5,53550
2007/12/6,Chen Yu,China,unknown,49490,10,55810
2007/12/6,Kenneth Jonassen,Denmark,unknown,52300,8,51780
2007/12/6,LEE Chong Wei,Malaysia,50152,73300,3,63190
2007/12/6,LIN Dan,China,50906,79100,1,74940
2007/12/6,Peter Hoeg GADE,Denmark,6926,54960,6,54190
2007/12/6,Sony Dwi KUNCORO,Indonesia,50427,53930,7,51510
2007/12/6,Taufik HIDAYAT,Indonesia,10337,59140,4,57410
2007/11/1,BAO Chunlai,China,51274,63000,3,63850
2007/11/1,Chen Hong,China,unknown,55550,6,65900
2007/11/1,CHEN Jin,China,51592,53550,8,53800
2007/11/1,Chen Yu,China,unknown,55810,5,58560
2007/11/1,Kenneth Jonassen,Denmark,unknown,51780,9,48400
2007/11/1,LEE Chong Wei,Malaysia,50152,63190,2,63190
2007/11/1,LIN Dan,China,50906,74940,1,78300
2007/11/1,Peter Hoeg GADE,Denmark,6926,54190,7,57570
2007/11/1,Sony Dwi KUNCORO,Indonesia,50427,51510,10,49310
2007/11/1,Taufik HIDAYAT,Indonesia,10337,57410,4,63090
2007/10/4,BAO Chunlai,China,51274,63850,3,69810
2007/10/4,Chen Hong,China,unknown,65900,2,69150
2007/10/4,CHEN Jin,China,51592,53800,8,54950
2007/10/4,Chen Yu,China,unknown,58560,6,58090
2007/10/4,Kenneth Jonassen,Denmark,unknown,48400,10,47930
2007/10/4,LEE Chong Wei,Malaysia,50152,63190,4,59390
2007/10/4,LIN Dan,China,50906,78300,1,83600
2007/10/4,Peter Hoeg GADE,Denmark,6926,57570,7,58720
2007/10/4,Sony Dwi KUNCORO,Indonesia,50427,49310,9,47510
2007/10/4,Taufik HIDAYAT,Indonesia,10337,63090,5,56590
2007/9/6,BAO Chunlai,China,51274,69810,2,69810
2007/9/6,Chen Hong,China,unknown,69150,3,69150
2007/9/6,CHEN Jin,China,51592,54950,8,56170
2007/9/6,Chen Yu,China,unknown,58090,6,53930
2007/9/6,Kenneth Jonassen,Denmark,unknown,47930,9,47150
2007/9/6,LEE Chong Wei,Malaysia,50152,59390,4,61140
2007/9/6,LIN Dan,China,50906,83600,1,79800
2007/9/6,Peter Hoeg GADE,Denmark,6926,58720,5,55120
2007/9/6,Sony Dwi KUNCORO,Indonesia,50427,47510,10,40380
2007/9/6,Taufik HIDAYAT,Indonesia,10337,56590,7,58030
2007/8/2,BAO Chunlai,China,51274,69810,2,69810
2007/8/2,Boonsak PONSANA,Thailand,11959,46400,10,45250
2007/8/2,Chen Hong,China,unknown,69150,3,68570
2007/8/2,CHEN Jin,China,51592,56170,6,59070
2007/8/2,Chen Yu,China,unknown,53930,8,59280
2007/8/2,Kenneth Jonassen,Denmark,unknown,47150,9,45710
2007/8/2,LEE Chong Wei,Malaysia,50152,61140,4,59720
2007/8/2,LIN Dan,China,50906,79800,1,77600
2007/8/2,Peter Hoeg GADE,Denmark,6926,55120,7,55120
2007/8/2,Taufik HIDAYAT,Indonesia,10337,58030,5,56590
2007/7/5,BAO Chunlai,China,51274,69810,2,71190
2007/7/5,Boonsak PONSANA,Thailand,11959,45250,10,49010
2007/7/5,Chen Hong,China,unknown,68570,3,68940
2007/7/5,CHEN Jin,China,51592,59070,6,60720
2007/7/5,Chen Yu,China,unknown,59280,5,59280
2007/7/5,Kenneth Jonassen,Denmark,unknown,45710,9,49910
2007/7/5,LEE Chong Wei,Malaysia,50152,59720,4,64770
2007/7/5,LIN Dan,China,50906,77600,1,79950
2007/7/5,Peter Hoeg GADE,Denmark,6926,55120,8,61870
2007/7/5,Taufik HIDAYAT,Indonesia,10337,56590,7,56590
2007/6/7,BAO Chunlai,China,51274,71190,2,71190
2007/6/7,Chen Hong,China,unknown,68940,3,66590
2007/6/7,CHEN Jin,China,51592,60720,6,60720
2007/6/7,Chen Yu,China,unknown,59280,7,59880
2007/6/7,Kenneth Jonassen,Denmark,unknown,49910,9,50270
2007/6/7,LEE Chong Wei,Malaysia,50152,64770,4,58720
2007/6/7,Lee Hyun II,Korea,11704,47130,10,50130
2007/6/7,LIN Dan,China,50906,79950,1,79950
2007/6/7,Peter Hoeg GADE,Denmark,6926,61870,5,57350
2007/6/7,Taufik HIDAYAT,Indonesia,10337,56590,8,60190
2007/5/3,BAO Chunlai,China,51274,71190,2,71190
2007/5/3,Chen Hong,China,unknown,66590,3,63690
2007/5/3,CHEN Jin,China,51592,60720,4,60720
2007/5/3,Chen Yu,China,unknown,59880,6,59880
2007/5/3,Kenneth Jonassen,Denmark,unknown,50270,9,52620
2007/5/3,LEE Chong Wei,Malaysia,50152,58720,7,58720
2007/5/3,Lee Hyun II,Korea,11704,50130,10,50130
2007/5/3,LIN Dan,China,50906,79950,1,79950
2007/5/3,Peter Hoeg GADE,Denmark,6926,57350,8,60750
2007/5/3,Taufik HIDAYAT,Indonesia,10337,60190,5,53740
2007/4/5,BAO Chunlai,China,51274,71190,2,67830
2007/4/5,Chen Hong,China,unknown,63690,3,63690
2007/4/5,CHEN Jin,China,51592,60720,5,58370
2007/4/5,Chen Yu,China,unknown,59880,6,56100
2007/4/5,Kenneth Jonassen,Denmark,unknown,52620,9,50670
2007/4/5,LEE Chong Wei,Malaysia,50152,58720,7,61320
2007/4/5,Lee Hyun II,Korea,11704,50130,10,50130
2007/4/5,LIN Dan,China,50906,79950,1,74950
2007/4/5,Peter Hoeg GADE,Denmark,6926,60750,4,61800
2007/4/5,Taufik HIDAYAT,Indonesia,10337,53740,8,53740
2007/3/1,BAO Chunlai,China,51274,67830,2,67830
2007/3/1,Chen Hong,China,unknown,63690,3,63690
2007/3/1,CHEN Jin,China,51592,58370,6,58370
2007/3/1,Chen Yu,China,unknown,56100,7,56100
2007/3/1,Kenneth Jonassen,Denmark,unknown,50670,9,50670
2007/3/1,LEE Chong Wei,Malaysia,50152,61320,5,61320
2007/3/1,Lee Hyun II,Korea,11704,50130,10,50130
2007/3/1,LIN Dan,China,50906,74950,1,74950
2007/3/1,Peter Hoeg GADE,Denmark,6926,61800,4,61800
2007/3/1,Taufik HIDAYAT,Indonesia,10337,53740,8,53740
2007/2/1,BAO Chunlai,China,51274,67830,2,58910
2007/2/1,Chen Hong,China,unknown,63690,3,63640
2007/2/1,CHEN Jin,China,51592,58370,6,58120
2007/2/1,Chen Yu,China,unknown,56100,7,52460
2007/2/1,Kenneth Jonassen,Denmark,unknown,50670,9,49570
2007/2/1,LEE Chong Wei,Malaysia,50152,61320,5,64720
2007/2/1,Lee Hyun II,Korea,11704,50130,10,56480
2007/2/1,LIN Dan,China,50906,74950,1,77750
2007/2/1,Peter Hoeg GADE,Denmark,6926,61800,4,59200
2007/2/1,Taufik HIDAYAT,Indonesia,10337,53740,8,53740
2007/1/4,BAO Chunlai,China,51274,58910,5,56620
2007/1/4,Chen Hong,China,unknown,63640,3,63640
2007/1/4,CHEN Jin,China,51592,58120,6,58120
2007/1/4,Chen Yu,China,unknown,52460,9,52460
2007/1/4,Kenneth Jonassen,Denmark,unknown,49570,10,49570
2007/1/4,LEE Chong Wei,Malaysia,50152,64720,2,64250
2007/1/4,Lee Hyun II,Korea,11704,56480,7,53910
2007/1/4,LIN Dan,China,50906,77750,1,76950
2007/1/4,Peter Hoeg GADE,Denmark,6926,59200,4,59200
